fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
209,public void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 = 0 ; VAR_3 = 0 ; VAR_4 = 0 ; },public void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 = 0 ; VAR_3 = 0 ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",290,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
210,public void METHOD_1 ( ) { VAR_1 = a ; METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ; },public void METHOD_1 ( ) { METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",291,['Delete LocalVariable'],"['FieldWrite', 'FieldRead', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
211,public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_2 ) { VAR_3 = new java.util.Date ( ) ; METHOD_2 ( VAR_1 ) ; } else { METHOD_3 ( VAR_1 ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( VAR_2 ) { METHOD_2 ( VAR_1 ) ; } else { METHOD_3 ( VAR_1 ) ; } },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",292,['Delete LocalVariable'],"['FieldWrite', 'ConstructorCall', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
212,public void init ( ) { java.lang.System.out.println ( STRING_1 ) ; VAR_1 = this ; TYPE_1 . METHOD_1 ( ) . METHOD_2 ( ) ; },public void init ( ) { java.lang.System.out.println ( STRING_1 ) ; TYPE_1 . METHOD_1 ( ) . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete ThisAccess', 'Delete Assignment']",293,['Delete Assignment'],"['FieldWrite', 'ThisAccess', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
213,"public java.util.List METHOD_1 ( int VAR_1 , int VAR_2 ) { TYPE_1 list = new TYPE_1 ( ) ; VAR_3 = METHOD_2 ( VAR_1 ) ; VAR_4 = METHOD_2 ( VAR_2 ) ; VAR_5 . size = ( VAR_2 - VAR_1 ) + 1 ; return list ; }","public java.util.List METHOD_1 ( int VAR_1 , int VAR_2 ) { TYPE_1 list = new TYPE_1 ( ) ; VAR_3 = METHOD_2 ( VAR_1 ) ; VAR_4 = METHOD_2 ( VAR_2 ) ; return list ; }","['Delete FieldWrite', 'Delete VariableRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Literal', 'Delete BinaryOperator', 'Delete Assignment']",295,['Delete Assignment'],"['FieldWrite', 'VariableRead', 'VariableRead', 'BinaryOperator', 'Literal', 'BinaryOperator', 'Assignment']",['Assignment'],GPT Missed Nodes,0.2,1.0,0.14285714285714285,0.25,1,0,6
214,public synchronized void METHOD_1 ( ) throws TYPE_1 { while ( ! ( METHOD_2 ( VAR_1 ) ) ) { VAR_2 . METHOD_3 ( ) ; } VAR_3 = VAR_1 ; ( VAR_4 ) ++ ; },public synchronized void METHOD_1 ( ) throws TYPE_1 { while ( ! ( METHOD_2 ( VAR_1 ) ) ) { VAR_2 . METHOD_3 ( ) ; } ( VAR_4 ) ++ ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",296,['Delete VariableRead'],"['FieldWrite', 'FieldRead', 'Assignment']",['VariableRead'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
215,"public void init ( ) { VAR_1 = new TYPE_1 ( VAR_2 , VAR_3 ) ; }","public void init ( ) { this . VAR_1 = new TYPE_1 ( VAR_2 , VAR_3 ) ; }",['Insert ThisAccess'],299,['Insert TypeAccess'],['ThisAccess'],['TypeAccess'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
216,public void METHOD_1 ( java.lang.String [ ] names ) { METHOD_2 ( names ) ; VAR_1 = null ; },public void METHOD_1 ( java.lang.String [ ] names ) { METHOD_2 ( names ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",300,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
217,public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) && ( ! ( getIntent ( ) . METHOD_2 ( VAR_3 ) ) ) ) { VAR_2 = false ; METHOD_3 ( ) ; } },public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( ( VAR_2 ) && ( ! ( getIntent ( ) . METHOD_2 ( VAR_3 ) ) ) ) { METHOD_3 ( ) ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",301,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
218,"public boolean METHOD_1 ( TYPE_1 < TYPE_2 , TYPE_3 > VAR_1 ) { VAR_1 . METHOD_2 ( VAR_2 . getContext ( ) . METHOD_3 ( ) ) ; VAR_3 = true ; return VAR_4 . add ( VAR_1 ) ; }","public boolean METHOD_1 ( TYPE_1 < TYPE_2 , TYPE_3 > VAR_1 ) { VAR_1 . METHOD_2 ( VAR_2 . getContext ( ) . METHOD_3 ( ) ) ; return VAR_4 . add ( VAR_1 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",302,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
219,private void METHOD_1 ( ) { METHOD_2 ( ) ; this . VAR_1 = null ; this . VAR_2 = null ; VAR_3 = false ; METHOD_3 ( ) ; },private void METHOD_1 ( ) { METHOD_2 ( ) ; this . VAR_1 = null ; this . VAR_2 = null ; init ( ) ; },"['Update Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",303,"['Delete LocalVariable', 'Delete Invocation', 'Insert Invocation']","['Invocation', 'FieldWrite', 'Literal', 'Assignment']","['LocalVariable', 'Invocation', 'Invocation']",Partial Match,0.2,0.0,0.0,0.0,0,3,4
220,public int METHOD_1 ( int VAR_1 ) { int VAR_2 = VAR_1 - ( this . VAR_3 ) ; if ( VAR_2 <= 0 ) { this . VAR_4 = true ; return 0 ; } this . METHOD_2 ( VAR_2 ) ; return VAR_2 ; },public int METHOD_1 ( int VAR_1 ) { int VAR_2 = VAR_1 - ( this . VAR_3 ) ; if ( VAR_2 <= 0 ) { return 0 ; } this . METHOD_2 ( VAR_2 ) ; return VAR_2 ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",304,['Delete Invocation'],"['ThisAccess', 'FieldWrite', 'Literal', 'Assignment']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
221,protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; this . VAR_1 = false ; this . VAR_2 = java.util.Calendar.getInstance ( ) ; this . METHOD_2 ( ) ; },protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; this . VAR_2 = java.util.Calendar.getInstance ( ) ; this . METHOD_2 ( ) ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",305,['Delete LocalVariable'],"['ThisAccess', 'FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
222,"private void init ( ) { try { VAR_1 . info ( STRING_1 ) ; this . VAR_2 = METHOD_1 ( ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_1 . error ( STRING_2 , VAR_3 ) ; METHOD_2 ( ) ; } }","private void init ( ) { try { VAR_1 . info ( STRING_1 ) ; } catch ( java.lang.Exception VAR_3 ) { VAR_1 . error ( STRING_2 , VAR_3 ) ; METHOD_2 ( ) ; } }","['Delete ThisAccess', 'Delete FieldWrite', 'Delete Invocation', 'Delete Assignment']",306,"['Delete Invocation', 'Delete LocalVariable']","['ThisAccess', 'FieldWrite', 'Invocation', 'Assignment']","['Invocation', 'LocalVariable']",Partial Match,0.2,0.5,0.25,0.3333333333333333,1,1,3
223,"public void METHOD_1 ( float value ) { VAR_1 = true ; this . VAR_2 . value ( value ) ; METHOD_2 ( new TYPE_1 ( this , VAR_3 ) ) ; }","public void METHOD_1 ( float value ) { this . VAR_2 . value ( value ) ; METHOD_2 ( new TYPE_1 ( this , VAR_3 ) ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",307,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
224,public void METHOD_1 ( ) { VAR_1 = null ; VAR_2 . METHOD_2 ( ) ; },public void METHOD_1 ( ) { VAR_2 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",308,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
225,public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 ) ; VAR_2 = null ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",311,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
226,protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( ) ; VAR_3 = ( ( TYPE_2 ) ( METHOD_4 ( VAR_4 ) ) ) ; METHOD_5 ( ) ; },protected void METHOD_1 ( TYPE_1 VAR_1 ) { super . METHOD_1 ( VAR_1 ) ; METHOD_2 ( VAR_2 ) ; METHOD_3 ( ) ; METHOD_5 ( ) ; },"['Delete FieldWrite', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",312,['Delete LocalVariable'],"['FieldWrite', 'TypeReference', 'TypeAccess', 'Invocation', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,5
227,public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( 0 ) ; VAR_1 = null ; },public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( 0 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",313,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
228,"public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_2 ) ; METHOD_3 ( VAR_3 , VAR_4 , VAR_2 . METHOD_4 ( ) , VAR_2 . METHOD_5 ( ) ) ; if ( VAR_5 ) { VAR_6 . METHOD_6 ( ) ; VAR_5 = false ; } }","public void METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( VAR_2 ) ; METHOD_3 ( VAR_3 , VAR_4 , VAR_2 . METHOD_4 ( ) , VAR_2 . METHOD_5 ( ) ) ; VAR_6 . METHOD_6 ( ) ; }","['Move Invocation', 'Delete FieldRead', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If']",314,['Delete Return'],"['Invocation', 'FieldRead', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,7
229,"public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 = STRING_1 ; VAR_3 . METHOD_2 ( VAR_4 , VAR_5 ) ; }","public void METHOD_1 ( android.view.View VAR_1 ) { VAR_3 . METHOD_2 ( VAR_4 , VAR_5 ) ; }","['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",315,['Delete LocalVariable'],"['FieldWrite', 'FieldRead', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
230,protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; VAR_1 = new TYPE_1 ( this ) ; },protected void METHOD_1 ( ) { super . METHOD_1 ( ) ; },"['Delete FieldWrite', 'Delete ThisAccess', 'Delete ConstructorCall', 'Delete Assignment']",316,['Delete LocalVariable'],"['FieldWrite', 'ThisAccess', 'ConstructorCall', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
231,"public void METHOD_1 ( ) { VAR_1 = VAR_2 . METHOD_2 ( VAR_3 , VAR_4 , VAR_5 ) ; }","public void METHOD_1 ( ) { VAR_2 . METHOD_2 ( VAR_3 , VAR_4 , VAR_5 ) ; }","['Move Invocation', 'Delete FieldWrite', 'Delete Assignment']",317,['Delete LocalVariable'],"['Invocation', 'FieldWrite', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
232,public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { this . VAR_2 = TYPE_3 . METHOD_2 ( VAR_1 ) ; this . VAR_3 = null ; return this ; },public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { this . VAR_1 = VAR_1 ; return this ; },"['Update FieldWrite', 'Move VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",319,"['Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable']","['FieldWrite', 'VariableRead', 'TypeAccess', 'Invocation', 'ThisAccess', 'FieldWrite', 'Literal', 'Assignment']","['TypeAccess', 'Invocation', 'LocalVariable']",Partial Match,0.25,0.6666666666666666,0.25,0.36363636363636365,2,1,6
233,private void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 = 0 ; VAR_3 = 0 ; VAR_4 = 0 ; time = 0 ; VAR_5 = null ; METHOD_2 ( ) ; },private void METHOD_1 ( ) { VAR_1 = 0 ; VAR_2 = 0 ; time = 0 ; VAR_5 = null ; METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",320,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment', 'FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.16666666666666666,0.2857142857142857,1,0,5
234,public void METHOD_1 ( ) { VAR_1 = true ; VAR_2 = 0 ; VAR_3 = new java.lang.Thread ( this ) ; VAR_4 . start ( ) ; VAR_5 = TYPE_1 . METHOD_2 ( ) ; VAR_6 = false ; },public void METHOD_1 ( ) { VAR_1 = true ; VAR_2 = 0 ; VAR_3 = new java.lang.Thread ( this ) ; VAR_4 . start ( ) ; VAR_5 = TYPE_1 . METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",322,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
235,"public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; f = new TYPE_2 ( ) ; VAR_2 = new TYPE_3 ( ( ( VAR_3 ) - INT_1 ) , INT_2 , STRING_1 ) ; VAR_4 . add ( VAR_2 ) ; }",public void METHOD_1 ( ) { VAR_1 = new TYPE_1 ( ) ; f = new TYPE_2 ( ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete FieldRead', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Assignment', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation']",323,"['Delete LocalVariable', 'Delete Invocation']","['FieldWrite', 'FieldRead', 'FieldRead', 'BinaryOperator', 'FieldRead', 'FieldRead', 'ConstructorCall', 'Assignment', 'TypeAccess', 'TypeAccess', 'Invocation']","['LocalVariable', 'Invocation']",Partial Match,0.125,0.5,0.09090909090909091,0.15384615384615385,1,1,10
236,private void METHOD_1 ( ) { VAR_1 = new java.util.ArrayList < TYPE_1 > ( ) ; TYPE_2 VAR_2 = METHOD_2 ( ) ; VAR_3 = TYPE_3 . METHOD_3 ( VAR_2 . METHOD_4 ( STRING_1 ) ) ; },private void METHOD_1 ( ) { TYPE_2 VAR_2 = METHOD_2 ( ) ; VAR_3 = TYPE_3 . METHOD_3 ( VAR_2 . METHOD_4 ( STRING_1 ) ) ; },"['Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment']",324,['Delete LocalVariable'],"['FieldWrite', 'ConstructorCall', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
237,"public boolean METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( ) . METHOD_3 ( VAR_2 , VAR_1 ) ; VAR_3 = VAR_1 . METHOD_4 ( VAR_4 ) ; VAR_3 . METHOD_5 ( VAR_5 ) . METHOD_6 ( VAR_6 ) ; return super . METHOD_1 ( VAR_1 ) ; }","public boolean METHOD_1 ( TYPE_1 VAR_1 ) { METHOD_2 ( ) . METHOD_3 ( VAR_2 , VAR_1 ) ; VAR_1 . METHOD_4 ( VAR_4 ) . METHOD_5 ( VAR_5 ) . METHOD_6 ( VAR_6 ) ; return super . METHOD_1 ( VAR_1 ) ; }","['Move Invocation', 'Delete FieldWrite', 'Delete Assignment', 'Delete TypeAccess']",325,['Delete LocalVariable'],"['Invocation', 'FieldWrite', 'Assignment', 'TypeAccess']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,4
238,"public void METHOD_1 ( ) { VAR_1 = false ; VAR_2 = 0 ; VAR_3 . METHOD_2 ( VAR_4 , VAR_5 ) ; VAR_3 . METHOD_2 ( VAR_6 , VAR_7 ) ; VAR_3 . METHOD_2 ( VAR_8 , VAR_9 ) ; }","public void METHOD_1 ( ) { VAR_1 = false ; VAR_3 . METHOD_2 ( VAR_4 , VAR_5 ) ; VAR_3 . METHOD_2 ( VAR_6 , VAR_7 ) ; VAR_3 . METHOD_2 ( VAR_8 , VAR_9 ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",326,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
239,public void METHOD_1 ( ) { this . VAR_1 = 0.0 ; this . status = STRING_1 ; if ( ( VAR_2 ) != 0 ) this . VAR_3 = true ; else if ( ( VAR_2 ) == 0 ) this . VAR_3 = false ; },public void METHOD_1 ( ) { this . VAR_1 = 0.0 ; },"['Delete ThisAccess', 'Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment', 'Delete Block', 'Delete If', 'Delete Block', 'Delete If']",327,"['Delete Assignment', 'Delete Assignment', 'Delete Assignment', 'Delete Assignment']","['ThisAccess', 'FieldWrite', 'FieldRead', 'Assignment', 'FieldRead', 'Literal', 'BinaryOperator', 'ThisAccess', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'FieldRead', 'Literal', 'BinaryOperator', 'ThisAccess', 'FieldWrite', 'Literal', 'Assignment', 'Block', 'If', 'Block', 'If']","['Assignment', 'Assignment', 'Assignment', 'Assignment']",GPT Missed Nodes,0.125,0.75,0.13043478260869565,0.22222222222222218,3,1,20
240,public void METHOD_1 ( ) { length = 0 ; VAR_1 = 0 ; VAR_2 = false ; VAR_3 = false ; },public void METHOD_1 ( ) { length = 0 ; VAR_2 = false ; VAR_3 = false ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",329,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
241,public void METHOD_1 ( ) { if ( ! ( VAR_1 ) ) { for ( TYPE_1 VAR_2 : VAR_3 ) { VAR_2 . METHOD_2 ( ) ; } } VAR_1 = true ; },public void METHOD_1 ( ) { if ( ! ( VAR_1 ) ) { for ( TYPE_1 VAR_2 : VAR_3 ) { VAR_2 . METHOD_2 ( ) ; } } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",330,['Delete Invocation'],"['FieldWrite', 'Literal', 'Assignment']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
242,public void METHOD_1 ( ) { java.lang.System.out.println ( STRING_1 ) ; this . VAR_1 = 0 ; this . VAR_2 = new java.lang.Thread ( this ) ; this . VAR_3 . start ( ) ; },public void METHOD_1 ( ) { this . VAR_2 = new java.lang.Thread ( this ) ; this . VAR_3 . start ( ) ; },"['Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete ThisAccess', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",332,"['Delete Invocation', 'Delete Invocation', 'Delete Assignment']","['TypeAccess', 'FieldRead', 'TypeAccess', 'Invocation', 'ThisAccess', 'FieldWrite', 'Literal', 'Assignment']","['Invocation', 'Invocation', 'Assignment']",GPT Missed Nodes,0.2857142857142857,0.6666666666666666,0.25,0.36363636363636365,2,1,6
243,"public void METHOD_1 ( TYPE_1 VAR_1 , int id ) { VAR_2 = false ; VAR_1 . METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , int id ) { VAR_1 . METHOD_2 ( ) ; METHOD_3 ( ) ; METHOD_4 ( ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",333,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
244,"protected void init ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { super . init ( VAR_1 , VAR_2 ) ; VAR_3 = new TYPE_3 ( METHOD_1 ( ( VAR_4 ? VAR_5 : VAR_6 ) ) ) ; VAR_7 = true ; }","protected void init ( TYPE_1 VAR_1 , TYPE_2 VAR_2 ) { super . init ( VAR_1 , VAR_2 ) ; VAR_3 = new TYPE_3 ( METHOD_1 ( ( VAR_4 ? VAR_5 : VAR_6 ) ) ) ; }","['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",337,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
245,public void METHOD_1 ( java.lang.String name ) { id = name ; },public void METHOD_1 ( java.lang.String name ) { this . name = name ; },"['Update FieldWrite', 'Insert ThisAccess']",338,['Update FieldWrite'],"['FieldWrite', 'ThisAccess']",['FieldWrite'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
246,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 = VAR_1 . METHOD_2 ( STRING_1 ) ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { },"['Delete FieldWrite', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete Assignment']",340,['Delete Invocation'],"['FieldWrite', 'VariableRead', 'TypeAccess', 'Invocation', 'Assignment']",['Invocation'],GPT Missed Nodes,0.2,1.0,0.2,0.33333333333333337,1,0,4
247,public void METHOD_1 ( ) { offset = 0 ; VAR_1 . METHOD_2 ( ) ; VAR_2 = true ; init ( ) ; VAR_3 . METHOD_3 ( false ) ; },public void METHOD_1 ( ) { offset = 0 ; VAR_1 . METHOD_2 ( ) ; init ( ) ; VAR_3 . METHOD_3 ( false ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",341,['Delete Assignment'],"['FieldWrite', 'Literal', 'Assignment']",['Assignment'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
248,public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_1 ) ; VAR_3 = true ; },public void METHOD_1 ( TYPE_1 VAR_1 ) { VAR_2 . METHOD_2 ( VAR_1 ) ; },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",343,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
249,"public synchronized void METHOD_1 ( ) throws java.lang.Exception { synchronized ( VAR_1 ) { if ( ( VAR_2 ) == null ) VAR_2 = new TYPE_1 ( ) ; VAR_2 . METHOD_1 ( ) ; VAR_3 . METHOD_2 ( VAR_4 , VAR_2 ) ; } }","public synchronized void METHOD_1 ( ) throws java.lang.Exception { synchronized ( VAR_1 ) { VAR_2 . METHOD_1 ( ) ; VAR_3 . METHOD_2 ( VAR_4 , VAR_2 ) ; } }","['Delete FieldRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete FieldWrite', 'Delete ConstructorCall', 'Delete Assignment', 'Delete Block', 'Delete If']",344,['Delete Invocation'],"['FieldRead', 'Literal', 'BinaryOperator', 'FieldWrite', 'ConstructorCall', 'Assignment', 'Block', 'If']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,8
250,public void METHOD_1 ( ) { synchronized ( this ) { METHOD_2 ( VAR_1 ) ; VAR_2 = true ; METHOD_3 ( ) ; } },public void METHOD_1 ( ) { synchronized ( this ) { METHOD_2 ( VAR_1 ) ; METHOD_3 ( ) ; } },"['Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",346,['Delete LocalVariable'],"['FieldWrite', 'Literal', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
251,public void METHOD_1 ( ) { METHOD_2 ( ) ; VAR_1 = step ; },public void METHOD_1 ( ) { METHOD_2 ( ) ; },"['Delete FieldWrite', 'Delete FieldRead', 'Delete Assignment']",347,['Delete LocalVariable'],"['FieldWrite', 'FieldRead', 'Assignment']",['LocalVariable'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
252,public void METHOD_1 ( ) { java.lang.System.out.println ( STRING_1 ) ; VAR_1 = false ; VAR_2 . METHOD_2 ( ) ; },public void METHOD_1 ( ) { VAR_2 . METHOD_2 ( ) ; },"['Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete FieldWrite', 'Delete Literal', 'Delete Assignment']",349,"['Delete Invocation', 'Delete LocalVariable']","['TypeAccess', 'FieldRead', 'TypeAccess', 'Invocation', 'FieldWrite', 'Literal', 'Assignment']","['Invocation', 'LocalVariable']",Partial Match,0.14285714285714285,0.5,0.14285714285714285,0.22222222222222224,1,1,6
