fixed_code,buggy_code,gumtree_baseline,line_in_dataset,gpt_attempt1,baseline_nodes,gpt_nodes,node_set_match,jaccard_score,precision,recall,f1_score,tp,fp,fn
671,public TYPE_1 METHOD_1 ( long id ) { return VAR_1 . METHOD_2 ( id ) ; },public TYPE_1 METHOD_1 ( int id ) { return VAR_1 . METHOD_2 ( id ) ; },['Update TypeReference'],796,['Update Parameter'],['TypeReference'],['Parameter'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
672,"public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 . assertEquals ( INT_1 , ( INT_2 + INT_3 ) ) ; }","public void METHOD_1 ( ) throws java.lang.Exception { VAR_1 . assertEquals ( INT_1 , ( INT_2 + INT_2 ) ) ; }",['Update FieldRead'],797,['Update UnaryOperator'],['FieldRead'],['UnaryOperator'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
673,public void METHOD_1 ( java.util.Collection < TYPE_1 > VAR_1 ) { VAR_2 . METHOD_2 ( ) ; },public void METHOD_1 ( java.util.Collection < TYPE_1 > VAR_1 ) { },"['Delete TypeAccess', 'Delete Invocation']",799,['Delete Invocation'],"['TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
674,"public int METHOD_1 ( ) { return VAR_1 . METHOD_2 ( query , true ) ; }",public int METHOD_1 ( ) { return VAR_1 . METHOD_2 ( query ) ; },['Delete Literal'],800,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
675,public static boolean METHOD_1 ( ) { if ( ( VAR_1 ) != null ) return true ; return false ; },public static boolean METHOD_1 ( ) { if ( ( VAR_1 ) != null ) return true ; return true ; },['Update Literal'],801,['Update Return'],['Literal'],['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
676,public int METHOD_1 ( int position ) { if ( position >= ( VAR_1 . size ( ) ) ) { return 1 ; } else { return 0 ; } },public int METHOD_1 ( int position ) { return 1 ; },"['Move Return', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete BinaryOperator', 'Delete Block', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",803,['Delete If'],"['Return', 'VariableRead', 'TypeAccess', 'Invocation', 'BinaryOperator', 'Block', 'Literal', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.125,1.0,0.1,0.18181818181818182,1,0,9
677,public float METHOD_1 ( long VAR_1 ) { return FLOAT_1 ; },public float METHOD_1 ( long VAR_1 ) { return 0 ; },"['Insert Literal', 'Delete FieldRead']",804,['Update Return'],"['Literal', 'FieldRead']",['Return'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
678,public java.util.ArrayList < java.lang.String > METHOD_1 ( ) { return VAR_1 ; },public java.util.ArrayList < java.lang.String > METHOD_1 ( ) { return this . VAR_1 ; },['Insert ThisAccess'],805,['Insert ThisAccess'],['ThisAccess'],['ThisAccess'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
679,"public void METHOD_1 ( ) { TYPE_1 TYPE_2 = new TYPE_1 ( ) ; int sum = TYPE_2 . METHOD_2 ( INT_1 , INT_2 ) ; VAR_1 . assertEquals ( INT_3 , sum ) ; }","public void METHOD_1 ( ) { TYPE_1 TYPE_2 = new TYPE_1 ( ) ; int sum = TYPE_2 . METHOD_2 ( INT_1 , INT_2 ) ; VAR_1 . assertEquals ( 1 , sum ) ; }","['Insert Literal', 'Delete TypeAccess']",806,['Update Literal'],"['Literal', 'TypeAccess']",['Literal'],GPT Missed Nodes,0.5,0.0,0.0,0.0,0,1,2
680,public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_2 = ( ( this . VAR_2 ) + STRING_1 ) + VAR_1 ; },"public void METHOD_1 ( java.lang.String VAR_1 ) { this . VAR_2 = ( ( this . VAR_2 ) + ""\n"" ) + VAR_1 ; }","['Insert Literal', 'Delete FieldRead']",807,['Update Literal'],"['Literal', 'FieldRead']",['Literal'],GPT Missed Nodes,0.5,0.0,0.0,0.0,0,1,2
681,"public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , TYPE_3 method , TYPE_4 VAR_2 ) throws java.io.IOException { return METHOD_1 ( VAR_1 , method , VAR_2 , TYPE_5 . METHOD_2 ( VAR_2 . METHOD_3 ( ) ) ) ; }","public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 , TYPE_3 method , TYPE_4 VAR_2 ) throws java.io.IOException { return METHOD_1 ( VAR_1 , method , VAR_2 , TYPE_5 . METHOD_2 ( VAR_1 . METHOD_3 ( ) ) ) ; }",['Update VariableRead'],808,['Update Invocation'],['VariableRead'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
682,"public void METHOD_1 ( java.lang.Long VAR_1 , java.lang.String text ) { this . VAR_2 . METHOD_1 ( VAR_1 , text ) ; }",public void METHOD_1 ( java.lang.Long VAR_1 ) { this . VAR_2 . METHOD_1 ( VAR_1 ) ; },"['Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",809,"['Delete Parameter', 'Delete Invocation']","['TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'Invocation']",Partial Match,0.25,0.5,0.3333333333333333,0.4,1,1,2
683,"public static java.util.List < TYPE_1 > METHOD_1 ( final TYPE_2 context ) { return TYPE_3 . METHOD_2 ( context , VAR_1 ) ; }","public static java.util.List < TYPE_1 > METHOD_1 ( final TYPE_2 context ) { return TYPE_3 . METHOD_2 ( context , VAR_1 , true , true ) ; }","['Insert Literal', 'Insert Literal']",810,"['Insert Literal', 'Insert Literal']","['Literal', 'Literal']","['Literal', 'Literal']",Exact Match,1.0,1.0,1.0,1.0,2,0,0
684,boolean METHOD_1 ( ) { return ( VAR_1 ) < INT_1 ? true : false ; },boolean METHOD_1 ( ) { return ( VAR_1 ) <= INT_1 ? true : false ; },['Update BinaryOperator'],811,['Update BinaryOperator'],['BinaryOperator'],['BinaryOperator'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
685,"public TYPE_1 METHOD_1 ( java.lang.String string , java.lang.Class < ? extends TYPE_2 > type ) { return null ; }","public TYPE_1 METHOD_1 ( java.lang.String string , java.lang.Class < ? extends TYPE_2 > type ) { }","['Delete Literal', 'Delete Return']",812,['Delete Return'],"['Literal', 'Return']",['Return'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
686,"public java.lang.String METHOD_1 ( java.util.Map VAR_1 ) { VAR_2 . put ( STRING_1 , VAR_3 . METHOD_2 ( VAR_4 , INT_1 ) ) ; return STRING_2 ; }","public java.lang.String METHOD_1 ( java.util.Map VAR_1 ) { VAR_2 . put ( STRING_2 , VAR_3 . METHOD_2 ( VAR_4 , INT_1 ) ) ; return STRING_2 ; }",['Update TypeAccess'],813,['Update Literal'],['TypeAccess'],['Literal'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
687,"public boolean METHOD_1 ( ) { return ( VAR_1 . METHOD_2 ( ) ) && ( VAR_1 . METHOD_3 ( VAR_2 , VAR_3 ) ) ; }","public boolean METHOD_1 ( ) { return ( VAR_1 . METHOD_2 ( ) ) && ( VAR_1 . METHOD_3 ( VAR_2 , false ) ) ; }","['Insert Literal', 'Delete TypeAccess']",814,['Update Literal'],"['Literal', 'TypeAccess']",['Literal'],GPT Missed Nodes,0.5,0.0,0.0,0.0,0,1,2
688,public void METHOD_1 ( ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( VAR_2 . METHOD_2 ( STRING_1 ) ) ) ; VAR_1 . METHOD_3 ( ) . add ( VAR_3 . METHOD_4 ( ) ) ; VAR_1 . METHOD_5 ( FLOAT_1 ) ; },public void METHOD_1 ( ) { TYPE_1 VAR_1 = ( ( TYPE_1 ) ( VAR_2 . METHOD_2 ( STRING_1 ) ) ) ; VAR_1 . METHOD_3 ( ) . add ( VAR_3 . METHOD_4 ( ) ) ; },"['Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation']",815,['Delete Invocation'],"['VariableRead', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
689,"private void METHOD_1 ( boolean error ) { java.lang.String VAR_1 = TYPE_1 . METHOD_2 ( VAR_2 . METHOD_3 ( ) . METHOD_4 ( ) , VAR_3 ) ; VAR_4 . setText ( VAR_1 ) ; METHOD_5 ( VAR_5 , error ) ; }","private void METHOD_1 ( boolean error ) { java.lang.String VAR_1 = VAR_2 . METHOD_3 ( ) . METHOD_4 ( ) . toString ( VAR_3 ) ; VAR_4 . setText ( VAR_1 ) ; METHOD_5 ( VAR_5 , error ) ; }","['Update Invocation', 'Delete TypeAccess']",816,['Update Invocation'],"['Invocation', 'TypeAccess']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
690,public void METHOD_1 ( java.util.Date VAR_1 ) { this . VAR_2 = VAR_1 ; },public void METHOD_1 ( ) { this . VAR_2 = new java.util.Date ( ) ; },"['Insert ConstructorCall', 'Delete TypeReference', 'Delete Parameter', 'Delete VariableRead']",817,"['Delete Parameter', 'Update Assignment']","['ConstructorCall', 'TypeReference', 'Parameter', 'VariableRead']","['Parameter', 'Assignment']",Partial Match,0.2,0.5,0.25,0.3333333333333333,1,1,3
691,public void METHOD_1 ( final TYPE_1 VAR_1 ) { if ( ! ( METHOD_2 ( VAR_1 ) ) ) { this . VAR_2 . add ( VAR_1 ) ; } },public void METHOD_1 ( final TYPE_1 VAR_1 ) { if ( ! ( this . VAR_2 . contains ( VAR_1 ) ) ) { this . VAR_2 . add ( VAR_1 ) ; } },"['Update Invocation', 'Insert FieldRead', 'Insert ThisAccess']",819,['Update Invocation'],"['Invocation', 'FieldRead', 'ThisAccess']",['Invocation'],GPT Missed Nodes,0.3333333333333333,1.0,0.3333333333333333,0.5,1,0,2
692,public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( ) ; return ; },public void METHOD_1 ( android.view.View VAR_1 ) { VAR_2 . METHOD_2 ( ) ; },['Delete Return'],820,['Delete Return'],['Return'],['Return'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
693,"public void METHOD_1 ( TYPE_1 source ) { java.util.List VAR_1 = METHOD_2 ( ) . METHOD_3 ( ) . METHOD_4 ( ) ; if ( VAR_2 . contains ( METHOD_2 ( ) ) ) { METHOD_5 ( true , null ) ; } }",public void METHOD_1 ( TYPE_1 source ) { java.util.List VAR_1 = METHOD_2 ( ) . METHOD_3 ( ) . METHOD_4 ( ) ; if ( VAR_2 . contains ( METHOD_2 ( ) ) ) { METHOD_5 ( true ) ; } },['Delete Literal'],821,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
694,"public java.util.List < TYPE_1 > METHOD_1 ( java.lang.Integer VAR_1 , java.util.Date VAR_2 ) ;",public java.util.List < TYPE_1 > METHOD_1 ( java.lang.Integer VAR_1 ) ;,"['Delete TypeReference', 'Delete Parameter']",822,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
695,public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( ) ; TYPE_3 VAR_2 = new TYPE_3 ( VAR_1 ) ; TYPE_4 . METHOD_2 ( VAR_2 ) ; VAR_3 = TYPE_5 . METHOD_3 ( VAR_4 class ) ; VAR_5 = new TYPE_6 ( VAR_3 ) ; },public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( ) ; TYPE_3 VAR_2 = new TYPE_3 ( VAR_1 ) ; TYPE_4 . METHOD_2 ( VAR_2 ) ; VAR_3 = METHOD_3 ( VAR_4 class ) ; VAR_5 = new TYPE_6 ( VAR_3 ) ; },['Update TypeAccess'],825,"['Delete TypeReference', 'Insert Parameter']",['TypeAccess'],"['TypeReference', 'Parameter']",Partial Match,0.0,0.0,0.0,0.0,0,2,1
696,public boolean METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_1 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 . METHOD_3 ( ) ) ; TYPE_1 VAR_4 = VAR_3 . METHOD_4 ( VAR_1 . METHOD_5 ( ) ) ; return ( VAR_2 != null ) || ( VAR_4 != null ) ; },public boolean METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_1 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 . METHOD_3 ( ) ) ; TYPE_1 VAR_4 = VAR_3 . METHOD_4 ( VAR_1 . METHOD_3 ( ) ) ; return ( VAR_2 == null ) || ( VAR_4 != null ) ; },"['Update Invocation', 'Update BinaryOperator']",827,"['Update Invocation', 'Update BinaryOperator']","['Invocation', 'BinaryOperator']","['Invocation', 'BinaryOperator']",Exact Match,1.0,1.0,1.0,1.0,2,0,0
697,"public void METHOD_1 ( int VAR_1 , int VAR_2 ) throws java.io.IOException ;",public void METHOD_1 ( int VAR_2 ) throws java.io.IOException ;,"['Delete TypeReference', 'Delete Parameter']",829,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
698,public void METHOD_1 ( TYPE_1 item ) ;,public void METHOD_1 ( int key ) ;,"['Update Parameter', 'Update TypeReference']",831,['Update Parameter'],"['Parameter', 'TypeReference']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
699,private boolean METHOD_1 ( TYPE_1 b ) { if ( b == null ) return false ; TYPE_2 VAR_1 = VAR_2 . getType ( ) ; for ( TYPE_2 VAR_3 : VAR_4 ) if ( VAR_5 . equals ( VAR_1 ) ) return true ; return false ; },private boolean METHOD_1 ( TYPE_1 b ) { TYPE_2 VAR_1 = VAR_2 . getType ( ) ; for ( TYPE_2 VAR_3 : VAR_4 ) if ( VAR_5 . equals ( VAR_1 ) ) return true ; return false ; },"['Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",832,['Delete If'],"['VariableRead', 'Literal', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.14285714285714285,0.25,1,0,6
700,"public void METHOD_1 ( int VAR_1 , int VAR_2 , int VAR_3 , int VAR_4 , int VAR_5 , int VAR_6 ) { METHOD_2 ( VAR_1 , VAR_2 , VAR_3 , VAR_4 , VAR_5 , VAR_6 ) ; delete ( VAR_1 , VAR_2 , VAR_3 , VAR_4 ) ; }","public void METHOD_1 ( int VAR_1 , int VAR_2 , int VAR_3 , int VAR_4 , int VAR_5 , int VAR_6 ) { METHOD_2 ( VAR_1 , VAR_2 , VAR_3 , VAR_4 , VAR_5 , VAR_6 ) ; delete ( VAR_1 , VAR_2 , VAR_1 , VAR_2 ) ; }","['Update VariableRead', 'Update VariableRead']",833,['Update Invocation'],"['VariableRead', 'VariableRead']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,2
701,public TYPE_1 METHOD_1 ( TYPE_2 arg ) { return new TYPE_1 ( ) ; },public void METHOD_1 ( ) { },"['Update TypeReference', 'Delete TypeReference', 'Delete Parameter', 'Delete ConstructorCall', 'Delete Return']",834,"['Update Parameter', 'Delete Parameter', 'Delete Return']","['TypeReference', 'TypeReference', 'Parameter', 'ConstructorCall', 'Return']","['Parameter', 'Parameter', 'Return']",GPT Missed Nodes,0.5,0.6666666666666666,0.4,0.5,2,1,3
702,"public void METHOD_1 ( ) { state = VAR_1 ; METHOD_2 ( VAR_2 , null ) ; }",public void METHOD_1 ( ) { state = VAR_1 ; METHOD_2 ( VAR_2 ) ; },['Delete Literal'],835,['Delete Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
703,"private void METHOD_1 ( long VAR_1 , long VAR_2 , java.lang.String VAR_3 ) { java.lang.String result = this . VAR_4 . METHOD_2 ( VAR_1 , VAR_2 ) ; TYPE_1 . METHOD_3 ( result , ( VAR_3 + STRING_1 ) ) ; }","private void METHOD_1 ( long VAR_1 , long VAR_2 , java.lang.String VAR_3 ) { java.lang.String result = this . VAR_4 . METHOD_2 ( VAR_1 , VAR_2 ) ; TYPE_1 . METHOD_3 ( result , VAR_3 ) ; }","['Move VariableRead', 'Delete FieldRead', 'Delete BinaryOperator']",837,['Update Invocation'],"['VariableRead', 'FieldRead', 'BinaryOperator']",['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,3
704,public boolean METHOD_1 ( TYPE_1 state ) { if ( ( state . METHOD_2 ( ) ) == null ) { return false ; } TYPE_2 VAR_1 = state . METHOD_2 ( ) . METHOD_3 ( ) ; return VAR_2 . contains ( VAR_1 ) ; },public boolean METHOD_1 ( TYPE_1 state ) { TYPE_2 VAR_1 = state . METHOD_2 ( ) . METHOD_3 ( ) ; return VAR_2 . contains ( VAR_1 ) ; },"['Delete VariableRead', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",838,['Delete If'],"['VariableRead', 'Invocation', 'Literal', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.14285714285714285,1.0,0.125,0.2222222222222222,1,0,7
705,"public void METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 { METHOD_2 ( VAR_1 , VAR_1 . METHOD_3 ( ) , new TYPE_3 ( VAR_2 . getId ( ) ) ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) throws TYPE_2 { METHOD_2 ( VAR_1 , new TYPE_3 ( VAR_2 . getId ( ) ) ) ; }","['Delete VariableRead', 'Delete Invocation']",840,['Delete Invocation'],"['VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
706,public boolean METHOD_1 ( int VAR_1 ) { if ( VAR_1 < 1 ) { return false ; } else if ( VAR_1 > ( this . METHOD_2 ( ) ) ) { return false ; } else { return true ; } },public boolean METHOD_1 ( int VAR_1 ) { if ( VAR_1 < 0 ) { return false ; } else if ( VAR_1 > ( this . METHOD_2 ( ) ) ) { return false ; } else { return true ; } },['Update Literal'],841,['Update Literal'],['Literal'],['Literal'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
707,"public static TYPE_1 < TYPE_2 > METHOD_1 ( TYPE_3 VAR_1 , int offset , int VAR_2 ) { return TYPE_4 . METHOD_1 ( VAR_1 . METHOD_2 ( VAR_3 , 0 , VAR_4 ) . METHOD_3 ( ""name"" , 1 ) , offset , VAR_2 , VAR_5 class ) ; }","public static TYPE_1 < TYPE_2 > METHOD_1 ( TYPE_3 VAR_1 , int offset , int VAR_2 ) { return TYPE_4 . METHOD_1 ( VAR_1 . METHOD_3 ( ""name"" , 1 ) , offset , VAR_2 , VAR_5 class ) ; }","['Move VariableRead', 'Delete TypeAccess', 'Delete Literal', 'Delete TypeAccess', 'Delete Invocation']",842,['Delete Invocation'],"['VariableRead', 'TypeAccess', 'Literal', 'TypeAccess', 'Invocation']",['Invocation'],GPT Missed Nodes,0.25,1.0,0.2,0.33333333333333337,1,0,4
708,"void METHOD_1 ( double VAR_1 , int VAR_2 ) ;",void METHOD_1 ( int VAR_1 ) ;,"['Update Parameter', 'Delete TypeReference', 'Delete Parameter']",843,"['Delete Parameter', 'Update Parameter']","['Parameter', 'TypeReference', 'Parameter']","['Parameter', 'Parameter']",GPT Missed Nodes,0.5,1.0,0.6666666666666666,0.8,2,0,1
709,"protected TYPE_1 METHOD_1 ( java.lang.Double VAR_1 ) { TYPE_2 VAR_2 = new TYPE_2 ( this , VAR_3 ) ; return VAR_2 ; }","protected TYPE_1 METHOD_1 ( java.lang.Double VAR_1 ) { TYPE_2 VAR_2 = new TYPE_2 ( this , true ) ; return VAR_2 ; }","['Update ConstructorCall', 'Insert Literal', 'Delete FieldRead']",845,['Update Literal'],"['ConstructorCall', 'Literal', 'FieldRead']",['Literal'],GPT Missed Nodes,0.3333333333333333,0.0,0.0,0.0,0,1,3
710,public static void main ( java.lang.String [ ] args ) { TYPE_1 . METHOD_1 ( STRING_1 ) ; },public static void main ( java.lang.String [ ] args ) { TYPE_1 . METHOD_1 ( ) ; },['Delete TypeAccess'],846,['Delete Invocation'],['TypeAccess'],['Invocation'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
711,public static TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 ) ; if ( VAR_2 == null ) { return null ; } return VAR_2 . METHOD_3 ( ) ; },public static TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 ) ; return VAR_2 . METHOD_3 ( ) ; },"['Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete Literal', 'Delete Return', 'Delete Block', 'Delete If']",847,['Delete If'],"['VariableRead', 'Literal', 'BinaryOperator', 'Literal', 'Return', 'Block', 'If']",['If'],GPT Missed Nodes,0.16666666666666666,1.0,0.14285714285714285,0.25,1,0,6
712,"public static void METHOD_1 ( TYPE_1 event ) { if ( ( VAR_1 . METHOD_2 ( ) ) < FLOAT_1 ) TYPE_2 . METHOD_3 ( VAR_2 , VAR_3 , VAR_4 ) ; }","private static void METHOD_1 ( TYPE_1 event ) { if ( ( VAR_1 . METHOD_2 ( ) ) < FLOAT_1 ) TYPE_2 . METHOD_3 ( VAR_2 , VAR_3 , VAR_4 ) ; }",['Update Wra'],848,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
713,"java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 VAR_1 , TYPE_3 status , TYPE_4 VAR_2 , TYPE_5 item , TYPE_6 VAR_3 , TYPE_7 VAR_4 ) ;","java.util.List < TYPE_1 > METHOD_1 ( TYPE_2 VAR_1 , TYPE_3 status , TYPE_4 VAR_2 , TYPE_5 item , TYPE_7 VAR_4 ) ;","['Delete TypeReference', 'Delete Parameter']",849,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
714,"private void METHOD_1 ( int [ ] VAR_1 ) { METHOD_1 ( VAR_1 [ VAR_2 ] , VAR_1 [ VAR_3 ] ) ; }","public void METHOD_1 ( int [ ] VAR_1 ) { METHOD_1 ( VAR_1 [ VAR_2 ] , VAR_1 [ VAR_3 ] ) ; }",['Update Wra'],850,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
715,"public void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 , ( STRING_2 + ( VAR_2 ) ) ) ; VAR_1 . METHOD_2 ( STRING_3 , ( STRING_4 + ( VAR_3 ) ) ) ; }","public static void METHOD_1 ( ) { VAR_1 . METHOD_2 ( STRING_1 , ( STRING_2 + ( VAR_2 ) ) ) ; VAR_1 . METHOD_2 ( STRING_3 , ( STRING_4 + ( VAR_3 ) ) ) ; }",['Insert Wra'],851,['Insert Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
716,"void METHOD_1 ( int VAR_1 , TYPE_1 < TYPE_2 > response ) ;",void METHOD_1 ( int VAR_1 ) ;,"['Delete TypeReference', 'Delete TypeReference', 'Delete Parameter']",852,['Delete Parameter'],"['TypeReference', 'TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.3333333333333333,0.5,1,0,2
717,private void METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = new TYPE_1 ( ) ; } else { VAR_1 . METHOD_2 ( ) ; } VAR_2 = ! ( VAR_3 . equals ( null ) ) ; },private void METHOD_1 ( ) { if ( ( VAR_1 ) != null ) { VAR_1 = new TYPE_1 ( ) ; } else { VAR_1 . METHOD_2 ( ) ; } VAR_2 = ! ( VAR_3 . equals ( null ) ) ; },['Update BinaryOperator'],853,['Update If'],['BinaryOperator'],['If'],Partial Match,0.0,0.0,0.0,0.0,0,1,1
718,public void METHOD_1 ( ) { METHOD_2 ( VAR_1 ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; if ( ( VAR_4 ) != null ) METHOD_4 ( new TYPE_1 ( ) { public void METHOD_5 ( ) { VAR_4 . METHOD_6 ( ) ; } } ) ; },public void METHOD_1 ( ) { METHOD_4 ( VAR_1 ) ; VAR_2 . METHOD_3 ( VAR_3 ) ; if ( ( VAR_4 ) != null ) METHOD_4 ( new TYPE_1 ( ) { public void METHOD_5 ( ) { VAR_4 . METHOD_6 ( ) ; } } ) ; },['Update Invocation'],854,['Update Invocation'],['Invocation'],['Invocation'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
719,"public TYPE_1 METHOD_1 ( java.lang.String name , java.lang.String VAR_1 ) { TYPE_1 VAR_2 = new TYPE_1 ( name , VAR_1 , this ) ; VAR_2 . METHOD_2 ( ) ; this . VAR_3 . add ( VAR_2 ) ; this . METHOD_2 ( ) ; return VAR_2 ; }","public TYPE_1 METHOD_1 ( java.lang.String name , java.lang.String VAR_1 ) { TYPE_1 VAR_2 = new TYPE_1 ( name , VAR_1 , this ) ; this . VAR_3 . add ( VAR_2 ) ; this . METHOD_2 ( ) ; return VAR_2 ; }","['Delete VariableRead', 'Delete Invocation']",855,['Delete Invocation'],"['VariableRead', 'Invocation']",['Invocation'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
720,public TYPE_1 METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = TYPE_1 . METHOD_2 ( ) ; } return VAR_1 ; },private TYPE_1 METHOD_1 ( ) { if ( ( VAR_1 ) == null ) { VAR_1 = TYPE_1 . METHOD_2 ( ) ; } return VAR_1 ; },['Update Wra'],856,['Update Wra'],['Wra'],['Wra'],Exact Match,1.0,1.0,1.0,1.0,1,0,0
721,"public java.util.List < TYPE_1 > METHOD_1 ( boolean VAR_1 ) { return METHOD_2 ( ( ( VAR_2 ) + STRING_1 ) , new java.lang.String [ ] { STRING_2 } ) ; }","public java.util.List < TYPE_1 > METHOD_1 ( ) { return METHOD_2 ( ( ( VAR_2 ) + STRING_1 ) , new java.lang.String [ ] { STRING_2 } ) ; }","['Delete TypeReference', 'Delete Parameter']",857,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
722,"public java.util.List < TYPE_1 > METHOD_1 ( java.util.Date VAR_1 , java.util.Date VAR_2 , TYPE_2 VAR_3 , int VAR_4 ) ;","public java.util.List < TYPE_1 > METHOD_1 ( java.util.Date VAR_1 , java.util.Date VAR_2 , TYPE_2 VAR_3 ) ;","['Delete TypeReference', 'Delete Parameter']",858,['Delete Parameter'],"['TypeReference', 'Parameter']",['Parameter'],GPT Missed Nodes,0.5,1.0,0.5,0.6666666666666666,1,0,1
